"ID","Sources","Emissions","Periods","EmissionsDutchTerritory_1"
"6165","A025430","A044109","2017JJ00","  1104.9"
"6166","A025430","A044109","2018JJ00","  1263.9"
"6167","A025430","A044109","2019JJ00","  1263.9"
"6168","A025430","A044109","2020JJ00","  1263.9"
"6169","A025430","A044108","1990JJ00","     5.9"
"6170","A025430","A044108","1991JJ00","     5.9"
"6171","A025430","A044108","1992JJ00","     5.6"
"6172","A025430","A044108","1993JJ00","     5.5"
"6173","A025430","A044108","1994JJ00","     5.5"
"6174","A025430","A044108","1995JJ00","     5.7"
"6175","A025430","A044108","1996JJ00","     5.4"
"6176","A025430","A044108","1997JJ00","     5.4"
"6177","A025430","A044108","1998JJ00","     5.4"
"6178","A025430","A044108","1999JJ00","     5.7"
"6179","A025430","A044108","2000JJ00","     5.7"
"6180","A025430","A044108","2001JJ00","     5.5"
"6181","A025430","A044108","2002JJ00","     5.2"
"6182","A025430","A044108","2003JJ00","     5.2"
"6183","A025430","A044108","2004JJ00","     4.9"
"6184","A025430","A044108","2005JJ00","     4.9"
"6185","A025430","A044108","2006JJ00","     4.7"
"6186","A025430","A044108","2007JJ00","     4.5"
"6187","A025430","A044108","2008JJ00","     4.3"
"6188","A025430","A044108","2009JJ00","     4.1"
"6189","A025430","A044108","2010JJ00","     4.0"
"6190","A025430","A044108","2011JJ00","     4.0"
"6191","A025430","A044108","2012JJ00","     3.7"
"6192","A025430","A044108","2013JJ00","     3.7"
"6193","A025430","A044108","2014JJ00","     3.8"
"6194","A025430","A044108","2015JJ00","     3.7"
"6195","A025430","A044108","2016JJ00","     3.4"
"6196","A025430","A044108","2017JJ00","     3.2"
"6197","A025430","A044108","2018JJ00","     3.2"
"6198","A025430","A044108","2019JJ00","     3.0"
"6199","A025430","A044108","2020JJ00","     2.9"
"6200","A025430","A044116","1990JJ00","     2.9"
"6201","A025430","A044116","1991JJ00","     2.8"
"6202","A025430","A044116","1992JJ00","     2.7"
"6203","A025430","A044116","1993JJ00","     2.6"
"6204","A025430","A044116","1994JJ00","     2.6"
"6205","A025430","A044116","1995JJ00","     2.7"
"6206","A025430","A044116","1996JJ00","     2.5"
"6207","A025430","A044116","1997JJ00","     2.4"
"6208","A025430","A044116","1998JJ00","     2.4"
"6209","A025430","A044116","1999JJ00","     2.5"
"6210","A025430","A044116","2000JJ00","     2.5"
"6211","A025430","A044116","2001JJ00","     2.3"
"6212","A025430","A044116","2002JJ00","     2.2"
"6213","A025430","A044116","2003JJ00","     2.0"
"6214","A025430","A044116","2004JJ00","     1.8"
"6215","A025430","A044116","2005JJ00","     1.8"
"6216","A025430","A044116","2006JJ00","     1.6"
"6217","A025430","A044116","2007JJ00","     1.5"
"6218","A025430","A044116","2008JJ00","     1.4"
"6219","A025430","A044116","2009JJ00","     1.3"
"6220","A025430","A044116","2010JJ00","     1.3"
"6221","A025430","A044116","2011JJ00","     1.2"
"6222","A025430","A044116","2012JJ00","     1.1"
"6223","A025430","A044116","2013JJ00","     1.0"
"6224","A025430","A044116","2014JJ00","     1.1"
"6225","A025430","A044116","2015JJ00","     1.0"
"6226","A025430","A044116","2016JJ00","     0.9"
"6227","A025430","A044116","2017JJ00","     0.8"
"6228","A025430","A044116","2018JJ00","     0.8"
"6229","A025430","A044116","2019JJ00","     0.7"
"6230","A025430","A044116","2020JJ00","     0.7"
"6231","A025430","A044117","1990JJ00","     0.0"
"6232","A025430","A044117","1991JJ00","     0.0"
"6233","A025430","A044117","1992JJ00","     0.0"
"6234","A025430","A044117","1993JJ00","     0.0"
"6235","A025430","A044117","1994JJ00","     0.0"
"6236","A025430","A044117","1995JJ00","     0.0"
"6237","A025430","A044117","1996JJ00","     0.0"
"6238","A025430","A044117","1997JJ00","     0.0"
"6239","A025430","A044117","1998JJ00","     0.0"
"6240","A025430","A044117","1999JJ00","     0.0"
"6241","A025430","A044117","2000JJ00","     0.0"
"6242","A025430","A044117","2001JJ00","     0.0"
"6243","A025430","A044117","2002JJ00","     0.0"
"6244","A025430","A044117","2003JJ00","     0.0"
"6245","A025430","A044117","2004JJ00","     0.0"
"6246","A025430","A044117","2005JJ00","     0.0"
"6247","A025430","A044117","2006JJ00","     0.0"
"6248","A025430","A044117","2007JJ00","     0.0"
"6249","A025430","A044117","2008JJ00","     0.0"
"6250","A025430","A044117","2009JJ00","     0.0"
"6251","A025430","A044117","2010JJ00","     0.0"
"6252","A025430","A044117","2011JJ00","     0.0"
"6253","A025430","A044117","2012JJ00","     0.0"
"6254","A025430","A044117","2013JJ00","     0.0"
"6255","A025430","A044117","2014JJ00","     0.0"
"6256","A025430","A044117","2015JJ00","     0.0"
"6257","A025430","A044117","2016JJ00","     0.0"
"6258","A025430","A044117","2017JJ00","     0.0"
"6259","A025430","A044117","2018JJ00","     0.0"
"6260","A025430","A044117","2019JJ00","     0.0"
"6261","A025430","A044117","2020JJ00","     0.0"
"6262","A025430","A044115","1990JJ00","     2.9"
"6263","A025430","A044115","1991JJ00","     2.8"
"6264","A025430","A044115","1992JJ00","     2.7"
"6265","A025430","A044115","1993JJ00","     2.6"
"6266","A025430","A044115","1994JJ00","     2.6"
"6267","A025430","A044115","1995JJ00","     2.7"
"6268","A025430","A044115","1996JJ00","     2.5"
"6269","A025430","A044115","1997JJ00","     2.4"
"6270","A025430","A044115","1998JJ00","     2.4"
"6271","A025430","A044115","1999JJ00","     2.5"
"6272","A025430","A044115","2000JJ00","     2.5"
"6273","A025430","A044115","2001JJ00","     2.3"
"6274","A025430","A044115","2002JJ00","     2.2"
"6275","A025430","A044115","2003JJ00","     2.0"
"6276","A025430","A044115","2004JJ00","     1.8"
"6277","A025430","A044115","2005JJ00","     1.8"
"6278","A025430","A044115","2006JJ00","     1.6"
"6279","A025430","A044115","2007JJ00","     1.5"
"6280","A025430","A044115","2008JJ00","     1.4"
"6281","A025430","A044115","2009JJ00","     1.3"
"6282","A025430","A044115","2010JJ00","     1.3"
"6283","A025430","A044115","2011JJ00","     1.2"
"6284","A025430","A044115","2012JJ00","     1.1"
"6285","A025430","A044115","2013JJ00","     1.0"
"6286","A025430","A044115","2014JJ00","     1.1"
"6287","A025430","A044115","2015JJ00","     1.0"
"6288","A025430","A044115","2016JJ00","     0.9"
"6289","A025430","A044115","2017JJ00","     0.8"
"6290","A025430","A044115","2018JJ00","     0.8"
"6291","A025430","A044115","2019JJ00","     0.7"
"6292","A025430","A044115","2020JJ00","     0.7"
"6293","A025430","A044107","1990JJ00","     0.1"
"6294","A025430","A044107","1991JJ00","     0.1"
"6295","A025430","A044107","1992JJ00","     0.1"
"6296","A025430","A044107","1993JJ00","     0.1"
"6297","A025430","A044107","1994JJ00","     0.1"
"6298","A025430","A044107","1995JJ00","     0.1"
"6299","A025430","A044107","1996JJ00","     0.1"
"6300","A025430","A044107","1997JJ00","     0.1"
"6301","A025430","A044107","1998JJ00","     0.1"
"6302","A025430","A044107","1999JJ00","     0.1"
"6303","A025430","A044107","2000JJ00","     0.1"
"6304","A025430","A044107","2001JJ00","     0.1"
"6305","A025430","A044107","2002JJ00","     0.1"
"6306","A025430","A044107","2003JJ00","     0.1"
"6307","A025430","A044107","2004JJ00","     0.1"
"6308","A025430","A044107","2005JJ00","     0.1"
"6309","A025430","A044107","2006JJ00","     0.1"
"6310","A025430","A044107","2007JJ00","     0.1"
"6311","A025430","A044107","2008JJ00","     0.1"
"6312","A025430","A044107","2009JJ00","     0.1"
"6313","A025430","A044107","2010JJ00","     0.1"
"6314","A025430","A044107","2011JJ00","     0.1"
"6315","A025430","A044107","2012JJ00","     0.0"
"6316","A025430","A044107","2013JJ00","     0.0"
"6317","A025430","A044107","2014JJ00","     0.0"
"6318","A025430","A044107","2015JJ00","     0.0"
"6319","A025430","A044107","2016JJ00","     0.0"
"6320","A025430","A044107","2017JJ00","     0.0"
"6321","A025430","A044107","2018JJ00","     0.0"
"6322","A025430","A044107","2019JJ00","     0.0"
"6323","A025430","A044107","2020JJ00","     0.0"
"6324","A025430","A044118","1990JJ00","     2.8"
"6325","A025430","A044118","1991JJ00","     2.7"
"6326","A025430","A044118","1992JJ00","     2.5"
"6327","A025430","A044118","1993JJ00","     2.5"
"6328","A025430","A044118","1994JJ00","     2.5"
"6329","A025430","A044118","1995JJ00","     2.5"
"6330","A025430","A044118","1996JJ00","     2.4"
"6331","A025430","A044118","1997JJ00","     2.3"
"6332","A025430","A044118","1998JJ00","     2.3"
"6333","A025430","A044118","1999JJ00","     2.4"
"6334","A025430","A044118","2000JJ00","     2.3"
"6335","A025430","A044118","2001JJ00","     2.2"
"6336","A025430","A044118","2002JJ00","     2.1"
"6337","A025430","A044118","2003JJ00","     1.9"
"6338","A025430","A044118","2004JJ00","     1.7"
"6339","A025430","A044118","2005JJ00","     1.7"
"6340","A025430","A044118","2006JJ00","     1.6"
"6341","A025430","A044118","2007JJ00","     1.5"
"6342","A025430","A044118","2008JJ00","     1.4"
"6343","A025430","A044118","2009JJ00","     1.2"
"6344","A025430","A044118","2010JJ00","     1.2"
"6345","A025430","A044118","2011JJ00","     1.2"
"6346","A025430","A044118","2012JJ00","     1.0"
"6347","A025430","A044118","2013JJ00","     1.0"
"6348","A025430","A044118","2014JJ00","     1.0"
"6349","A025430","A044118","2015JJ00","     0.9"
"6350","A025430","A044118","2016JJ00","     0.8"
"6351","A025430","A044118","2017JJ00","     0.7"
"6352","A025430","A044118","2018JJ00","     0.8"
"6353","A025430","A044118","2019JJ00","     0.7"
"6354","A025430","A044118","2020JJ00","     0.6"
"6355","A025430","A044112","1990JJ00","    14.5"
"6356","A025430","A044112","1991JJ00","    13.8"
"6357","A025430","A044112","1992JJ00","    13.7"
"6358","A025430","A044112","1993JJ00","    13.7"
"6359","A025430","A044112","1994JJ00","    13.6"
"6360","A025430","A044112","1995JJ00","    14.5"
"6361","A025430","A044112","1996JJ00","    13.4"
"6362","A025430","A044112","1997JJ00","    13.2"
"6363","A025430","A044112","1998JJ00","    13.1"
"6364","A025430","A044112","1999JJ00","    14.2"
"6365","A025430","A044112","2000JJ00","    14.1"
"6366","A025430","A044112","2001JJ00","    13.7"
"6367","A025430","A044112","2002JJ00","    12.9"
"6368","A025430","A044112","2003JJ00","    12.8"
"6369","A025430","A044112","2004JJ00","    11.9"
"6370","A025430","A044112","2005JJ00","    12.2"
"6371","A025430","A044112","2006JJ00","    11.7"
"6372","A025430","A044112","2007JJ00","    11.4"
"6373","A025430","A044112","2008JJ00","    10.9"
"6374","A025430","A044112","2009JJ00","    10.4"
"6375","A025430","A044112","2010JJ00","    10.5"
"6376","A025430","A044112","2011JJ00","    10.5"
"6377","A025430","A044112","2012JJ00","     9.7"
"6378","A025430","A044112","2013JJ00","     9.4"
"6379","A025430","A044112","2014JJ00","    10.2"
"6380","A025430","A044112","2015JJ00","     9.8"
"6381","A025430","A044112","2016JJ00","     8.6"
"6382","A025430","A044112","2017JJ00","     7.9"
"6383","A025430","A044112","2018JJ00","     8.5"
"6384","A025430","A044112","2019JJ00","     7.7"
"6385","A025430","A044112","2020JJ00","     7.4"
"6386","A025430","A044110","1990JJ00","     0.0"
"6387","A025430","A044110","1991JJ00","     0.0"
"6388","A025430","A044110","1992JJ00","     0.0"
"6389","A025430","A044110","1993JJ00","     0.0"
"6390","A025430","A044110","1994JJ00","     0.0"
"6391","A025430","A044110","1995JJ00","     0.0"
"6392","A025430","A044110","1996JJ00","     0.0"
"6393","A025430","A044110","1997JJ00","     0.0"
"6394","A025430","A044110","1998JJ00","     0.0"
"6395","A025430","A044110","1999JJ00","     0.0"
"6396","A025430","A044110","2000JJ00","     0.0"
"6397","A025430","A044110","2001JJ00","     0.0"
"6398","A025430","A044110","2002JJ00","     0.0"
"6399","A025430","A044110","2003JJ00","     0.0"
"6400","A025430","A044110","2004JJ00","     0.0"
"6401","A025430","A044110","2005JJ00","     0.0"
"6402","A025430","A044110","2006JJ00","     0.0"
"6403","A025430","A044110","2007JJ00","     0.0"
"6404","A025430","A044110","2008JJ00","     0.0"
"6405","A025430","A044110","2009JJ00","     0.0"
"6406","A025430","A044110","2010JJ00","     0.0"
"6407","A025430","A044110","2011JJ00","     0.0"
"6408","A025430","A044110","2012JJ00","     0.0"
"6409","A025430","A044110","2013JJ00","     0.0"
"6410","A025430","A044110","2014JJ00","     0.0"
"6411","A025430","A044110","2015JJ00","     0.0"
"6412","A025430","A044110","2016JJ00","     0.0"
"6413","A025430","A044110","2017JJ00","     0.0"
"6414","A025430","A044110","2018JJ00","     0.0"
"6415","A025430","A044110","2019JJ00","     0.0"
"6416","A025430","A044110","2020JJ00","     0.0"
"6417","A025430","A044114","1990JJ00","     1.2"
"6418","A025430","A044114","1991JJ00","     1.2"
"6419","A025430","A044114","1992JJ00","     1.2"
"6420","A025430","A044114","1993JJ00","     1.2"
"6421","A025430","A044114","1994JJ00","     1.2"
"6422","A025430","A044114","1995JJ00","     1.2"
"6423","A025430","A044114","1996JJ00","     1.1"
"6424","A025430","A044114","1997JJ00","     1.1"
"6425","A025430","A044114","1998JJ00","     1.1"
"6426","A025430","A044114","1999JJ00","     1.2"
"6427","A025430","A044114","2000JJ00","     1.2"
"6428","A025430","A044114","2001JJ00","     1.2"
"6429","A025430","A044114","2002JJ00","     1.1"
"6430","A025430","A044114","2003JJ00","     1.2"
"6431","A025430","A044114","2004JJ00","     1.1"
"6432","A025430","A044114","2005JJ00","     1.2"
"6433","A025430","A044114","2006JJ00","     1.1"
"6434","A025430","A044114","2007JJ00","     1.1"
"6435","A025430","A044114","2008JJ00","     0.6"
"6436","A025430","A044114","2009JJ00","     0.3"
"6437","A025430","A044114","2010JJ00","     0.1"
"6438","A025430","A044114","2011JJ00","     0.0"
"6439","A025430","A044114","2012JJ00","     0.0"
"6440","A025430","A044114","2013JJ00","     0.0"
"6441","A025430","A044114","2014JJ00","     0.0"
"6442","A025430","A044114","2015JJ00","     0.0"
"6443","A025430","A044114","2016JJ00","     0.0"
"6444","A025430","A044114","2017JJ00","     0.0"
"6445","A025430","A044114","2018JJ00","     0.0"
"6446","A025430","A044114","2019JJ00","     0.0"
"6447","A025430","A044114","2020JJ00","     0.0"
"6448","A025430","A044113","1990JJ00","     1.4"
"6449","A025430","A044113","1991JJ00","     1.4"
"6450","A025430","A044113","1992JJ00","     1.3"
"6451","A025430","A044113","1993JJ00","     1.3"
"6452","A025430","A044113","1994JJ00","     1.3"
"6453","A025430","A044113","1995JJ00","     1.3"
"6454","A025430","A044113","1996JJ00","     1.2"
"6455","A025430","A044113","1997JJ00","     1.1"
"6456","A025430","A044113","1998JJ00","     1.1"
"6457","A025430","A044113","1999JJ00","     1.2"
"6458","A025430","A044113","2000JJ00","     1.2"
"6459","A025430","A044113","2001JJ00","     1.1"
"6460","A025430","A044113","2002JJ00","     1.0"
"6461","A025430","A044113","2003JJ00","     1.0"
"6462","A025430","A044113","2004JJ00","     0.9"
"6463","A025430","A044113","2005JJ00","     0.9"
"6464","A025430","A044113","2006JJ00","     0.9"
"6465","A025430","A044113","2007JJ00","     0.8"
"6466","A025430","A044113","2008JJ00","     0.7"
"6467","A025430","A044113","2009JJ00","     0.6"
"6468","A025430","A044113","2010JJ00","     0.6"
"6469","A025430","A044113","2011JJ00","     0.5"
"6470","A025430","A044113","2012JJ00","     0.5"
"6471","A025430","A044113","2013JJ00","     0.5"
"6472","A025430","A044113","2014JJ00","     0.5"
"6473","A025430","A044113","2015JJ00","     0.4"
"6474","A025430","A044113","2016JJ00","     0.4"
"6475","A025430","A044113","2017JJ00","     0.3"
"6476","A025430","A044113","2018JJ00","     0.4"
"6477","A025430","A044113","2019JJ00","     0.3"
"6478","A025430","A044113","2020JJ00","     0.3"
"6479","A048120","A044109","1990JJ00","  1426.8"
"6480","A048120","A044109","1991JJ00","  1439.9"
"6481","A048120","A044109","1992JJ00","  1427.5"
"6482","A048120","A044109","1993JJ00","  1459.7"
"6483","A048120","A044109","1994JJ00","  1530.7"
"6484","A048120","A044109","1995JJ00","  1543.4"
"6485","A048120","A044109","1996JJ00","  1689.2"
"6486","A048120","A044109","1997JJ00","  1651.8"
"6487","A048120","A044109","1998JJ00","  1665.2"
"6488","A048120","A044109","1999JJ00","  1786.9"
"6489","A048120","A044109","2000JJ00","  1710.4"
"6490","A048120","A044109","2001JJ00","  1735.7"
"6491","A048120","A044109","2002JJ00","  1569.2"
"6492","A048120","A044109","2003JJ00","  1514.1"
"6493","A048120","A044109","2004JJ00","  1512.4"
"6494","A048120","A044109","2005JJ00","  1604.3"
"6495","A048120","A044109","2006JJ00","  1605.0"
"6496","A048120","A044109","2007JJ00","  1575.5"
"6497","A048120","A044109","2008JJ00","  1635.4"
"6498","A048120","A044109","2009JJ00","  1620.4"
"6499","A048120","A044109","2010JJ00","  1421.0"
"6500","A048120","A044109","2011JJ00","  1541.9"
"6501","A048120","A044109","2012JJ00","  1416.3"
"6502","A048120","A044109","2013JJ00","  1385.9"
"6503","A048120","A044109","2014JJ00","  1419.6"
"6504","A048120","A044109","2015JJ00","  1345.2"
"6505","A048120","A044109","2016JJ00","  1295.2"
"6506","A048120","A044109","2017JJ00","  1362.6"
"6507","A048120","A044109","2018JJ00","  1415.0"
"6508","A048120","A044109","2019JJ00","  1473.6"
"6509","A048120","A044109","2020JJ00","  1492.5"
"6510","A048120","A044108","1990JJ00","     7.2"
"6511","A048120","A044108","1991JJ00","     7.4"
"6512","A048120","A044108","1992JJ00","     7.3"
"6513","A048120","A044108","1993JJ00","     7.5"
"6514","A048120","A044108","1994JJ00","     7.8"
"6515","A048120","A044108","1995JJ00","     7.8"
"6516","A048120","A044108","1996JJ00","     8.6"
"6517","A048120","A044108","1997JJ00","     8.4"
"6518","A048120","A044108","1998JJ00","     8.4"
"6519","A048120","A044108","1999JJ00","     9.0"
"6520","A048120","A044108","2000JJ00","     8.2"
"6521","A048120","A044108","2001JJ00","     7.9"
"6522","A048120","A044108","2002JJ00","     6.8"
"6523","A048120","A044108","2003JJ00","     6.1"
"6524","A048120","A044108","2004JJ00","     5.7"
"6525","A048120","A044108","2005JJ00","     5.8"
"6526","A048120","A044108","2006JJ00","     5.6"
"6527","A048120","A044108","2007JJ00","     5.3"
