EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-11-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 108974) of NETHERLANDS, AMSTERDAM (STAID: 2358)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
  2358,108974,19601019,    2,    0
  2358,108974,19601020,   26,    0
  2358,108974,19601021,   11,    0
  2358,108974,19601022,   22,    0
  2358,108974,19601023,   51,    0
  2358,108974,19601024,   14,    0
  2358,108974,19601025,    2,    0
  2358,108974,19601026,  100,    0
  2358,108974,19601027,    0,    0
  2358,108974,19601028,    0,    0
  2358,108974,19601029,  110,    0
  2358,108974,19601030,  114,    0
  2358,108974,19601031,   52,    0
  2358,108974,19601101,  140,    0
  2358,108974,19601102,   29,    0
  2358,108974,19601103,   41,    0
  2358,108974,19601104,  115,    0
  2358,108974,19601105,   75,    0
  2358,108974,19601106,   47,    0
  2358,108974,19601107,    5,    0
  2358,108974,19601108,    0,    0
  2358,108974,19601109,    0,    0
  2358,108974,19601110,   26,    0
  2358,108974,19601111,    0,    0
  2358,108974,19601112,    0,    0
  2358,108974,19601113,   36,    0
  2358,108974,19601114,    5,    0
  2358,108974,19601115,   34,    0
  2358,108974,19601116,    0,    0
  2358,108974,19601117,  161,    0
  2358,108974,19601118,   73,    0
  2358,108974,19601119,   56,    0
  2358,108974,19601120,   48,    0
  2358,108974,19601121,   21,    0
  2358,108974,19601122,    0,    0
  2358,108974,19601123,   29,    0
  2358,108974,19601124,   92,    0
  2358,108974,19601125,  155,    0
  2358,108974,19601126,  140,    0
  2358,108974,19601127,   98,    0
  2358,108974,19601128,   64,    0
  2358,108974,19601129,   16,    0
  2358,108974,19601130,    0,    0
  2358,108974,19601201,    9,    0
  2358,108974,19601202,   24,    0
  2358,108974,19601203,  598,    0
  2358,108974,19601204,  100,    0
  2358,108974,19601205,    7,    0
  2358,108974,19601206,   28,    0
  2358,108974,19601207,    2,    0
  2358,108974,19601208,    0,    0
  2358,108974,19601209,   38,    0
  2358,108974,19601210,   16,    0
  2358,108974,19601211,    0,    0
  2358,108974,19601212,    2,    0
  2358,108974,19601213,    0,    0
  2358,108974,19601214,   65,    0
  2358,108974,19601215,    0,    0
  2358,108974,19601216,    2,    0
  2358,108974,19601217,    0,    0
  2358,108974,19601218,    6,    0
  2358,108974,19601219,   12,    0
  2358,108974,19601220,   15,    0
  2358,108974,19601221,    9,    0
  2358,108974,19601222,   13,    0
  2358,108974,19601223,    0,    0
  2358,108974,19601224,    3,    0
  2358,108974,19601225,    7,    0
  2358,108974,19601226,   36,    0
  2358,108974,19601227,    0,    0
  2358,108974,19601228,    0,    0
  2358,108974,19601229,    0,    0
  2358,108974,19601230,   36,    0
  2358,108974,19601231,   30,    0
  2358,108974,19610101,   12,    0
  2358,108974,19610102,   87,    0
  2358,108974,19610103,   49,    0
  2358,108974,19610104,   71,    0
  2358,108974,19610105,   32,    0
  2358,108974,19610106,   99,    0
  2358,108974,19610107,   29,    0
  2358,108974,19610108,   17,    0
  2358,108974,19610109,   65,    0
  2358,108974,19610110,   91,    0
  2358,108974,19610111,    0,    0
  2358,108974,19610112,    0,    0
  2358,108974,19610113,   21,    0
  2358,108974,19610114,    0,    0
  2358,108974,19610115,    0,    0
  2358,108974,19610116,    0,    0
  2358,108974,19610117,    0,    0
  2358,108974,19610118,    0,    0
  2358,108974,19610119,    6,    0
  2358,108974,19610120,   52,    0
  2358,108974,19610121,  167,    0
  2358,108974,19610122,    0,    0
  2358,108974,19610123,    0,    0
  2358,108974,19610124,    0,    0
  2358,108974,19610125,    0,    0
  2358,108974,19610126,    0,    0
  2358,108974,19610127,   21,    0
  2358,108974,19610128,   80,    0
  2358,108974,19610129,  277,    0
  2358,108974,19610130,    2,    0
  2358,108974,19610131,   37,    0
  2358,108974,19610201,   10,    0
  2358,108974,19610202,    7,    0
  2358,108974,19610203,   81,    0
  2358,108974,19610204,   20,    0
  2358,108974,19610205,   19,    0
  2358,108974,19610206,    3,    0
  2358,108974,19610207,    0,    0
  2358,108974,19610208,   64,    0
  2358,108974,19610209,   20,    0
  2358,108974,19610210,   73,    0
  2358,108974,19610211,   10,    0
  2358,108974,19610212,    2,    0
  2358,108974,19610213,    0,    0
  2358,108974,19610214,    0,    0
  2358,108974,19610215,    2,    0
  2358,108974,19610216,    2,    0
  2358,108974,19610217,    0,    0
  2358,108974,19610218,    0,    0
  2358,108974,19610219,    0,    0
  2358,108974,19610220,    1,    0
  2358,108974,19610221,    0,    0
  2358,108974,19610222,    0,    0
  2358,108974,19610223,   42,    0
  2358,108974,19610224,    3,    0
  2358,108974,19610225,    0,    0
  2358,108974,19610226,   11,    0
  2358,108974,19610227,  235,    0
  2358,108974,19610228,   37,    0
  2358,108974,19610301,    0,    0
  2358,108974,19610302,    5,    0
  2358,108974,19610303,    0,    0
  2358,108974,19610304,    0,    0
  2358,108974,19610305,    1,    0
  2358,108974,19610306,    0,    0
  2358,108974,19610307,    2,    0
  2358,108974,19610308,    2,    0
  2358,108974,19610309,    0,    0
  2358,108974,19610310,    0,    0
  2358,108974,19610311,    0,    0
  2358,108974,19610312,    0,    0
  2358,108974,19610313,    0,    0
  2358,108974,19610314,    0,    0
  2358,108974,19610315,    0,    0
  2358,108974,19610316,    0,    0
  2358,108974,19610317,    0,    0
  2358,108974,19610318,    7,    0
  2358,108974,19610319,    1,    0
  2358,108974,19610320,   58,    0
  2358,108974,19610321,   10,    0
  2358,108974,19610322,    9,    0
  2358,108974,19610323,    0,    0
  2358,108974,19610324,    0,    0
  2358,108974,19610325,    0,    0
  2358,108974,19610326,    3,    0
  2358,108974,19610327,   20,    0
  2358,108974,19610328,    0,    0
  2358,108974,19610329,   65,    0
  2358,108974,19610330,   48,    0
  2358,108974,19610331,   27,    0
  2358,108974,19610401,   82,    0
  2358,108974,19610402,   40,    0
  2358,108974,19610403,   29,    0
  2358,108974,19610404,  103,    0
  2358,108974,19610405,   11,    0
  2358,108974,19610406,   35,    0
  2358,108974,19610407,   62,    0
  2358,108974,19610408,    0,    0
  2358,108974,19610409,    6,    0
  2358,108974,19610410,    1,    0
  2358,108974,19610411,    0,    0
  2358,108974,19610412,    0,    0
  2358,108974,19610413,   19,    0
  2358,108974,19610414,    0,    0
  2358,108974,19610415,    0,    0
  2358,108974,19610416,   38,    0
  2358,108974,19610417,    3,    0
  2358,108974,19610418,    0,    0
  2358,108974,19610419,    0,    0
  2358,108974,19610420,    0,    0
  2358,108974,19610421,   63,    0
  2358,108974,19610422,    0,    0
  2358,108974,19610423,   15,    0
  2358,108974,19610424,    0,    0
  2358,108974,19610425,    0,    0
  2358,108974,19610426,   32,    0
  2358,108974,19610427,   26,    0
  2358,108974,19610428,   88,    0
  2358,108974,19610429,    0,    0
  2358,108974,19610430,    0,    0
  2358,108974,19610501,   16,    0
  2358,108974,19610502,   14,    0
  2358,108974,19610503,    0,    0
  2358,108974,19610504,   39,    0
  2358,108974,19610505,   24,    0
  2358,108974,19610506,   14,    0
  2358,108974,19610507,   13,    0
  2358,108974,19610508,   18,    0
  2358,108974,19610509,   27,    0
  2358,108974,19610510,    0,    0
  2358,108974,19610511,    0,    0
  2358,108974,19610512,    0,    0
  2358,108974,19610513,    0,    0
  2358,108974,19610514,    0,    0
  2358,108974,19610515,    0,    0
  2358,108974,19610516,    0,    0
  2358,108974,19610517,    0,    0
  2358,108974,19610518,    1,    0
  2358,108974,19610519,   41,    0
  2358,108974,19610520,   30,    0
  2358,108974,19610521,    0,    0
  2358,108974,19610522,    0,    0
  2358,108974,19610523,    0,    0
  2358,108974,19610524,    0,    0
  2358,108974,19610525,    0,    0
  2358,108974,19610526,    1,    0
  2358,108974,19610527,   27,    0
  2358,108974,19610528,    9,    0
  2358,108974,19610529,    0,    0
  2358,108974,19610530,    4,    0
  2358,108974,19610531,   29,    0
  2358,108974,19610601,    0,    0
  2358,108974,19610602,   17,    0
  2358,108974,19610603,    0,    0
  2358,108974,19610604,    0,    0
  2358,108974,19610605,    0,    0
  2358,108974,19610606,  435,    0
  2358,108974,19610607,    0,    0
  2358,108974,19610608,   15,    0
  2358,108974,19610609,    0,    0
  2358,108974,19610610,   13,    0
  2358,108974,19610611,  115,    0
  2358,108974,19610612,   83,    0
  2358,108974,19610613,    2,    0
  2358,108974,19610614,    0,    0
  2358,108974,19610615,    0,    0
  2358,108974,19610616,    0,    0
  2358,108974,19610617,   20,    0
  2358,108974,19610618,   41,    0
  2358,108974,19610619,    0,    0
  2358,108974,19610620,    0,    0
  2358,108974,19610621,    0,    0
  2358,108974,19610622,    0,    0
  2358,108974,19610623,    0,    0
  2358,108974,19610624,    0,    0
  2358,108974,19610625,    0,    0
  2358,108974,19610626,  154,    0
  2358,108974,19610627,    7,    0
  2358,108974,19610628,    0,    0
  2358,108974,19610629,    0,    0
  2358,108974,19610630,    0,    0
  2358,108974,19610701,    0,    0
  2358,108974,19610702,   25,    0
  2358,108974,19610703,    2,    0
  2358,108974,19610704,   34,    0
  2358,108974,19610705,   11,    0
  2358,108974,19610706,    0,    0
  2358,108974,19610707,    2,    0
  2358,108974,19610708,  140,    0
  2358,108974,19610709,    0,    0
  2358,108974,19610710,    2,    0
  2358,108974,19610711,    0,    0
  2358,108974,19610712,  164,    0
  2358,108974,19610713,   82,    0
  2358,108974,19610714,   55,    0
  2358,108974,19610715,  100,    0
  2358,108974,19610716,   56,    0
  2358,108974,19610717,   14,    0
  2358,108974,19610718,   18,    0
  2358,108974,19610719,   57,    0
  2358,108974,19610720,    9,    0
  2358,108974,19610721,    0,    0
  2358,108974,19610722,    0,    0
  2358,108974,19610723,    0,    0
  2358,108974,19610724,    0,    0
  2358,108974,19610725,    0,    0
  2358,108974,19610726,    2,    0
  2358,108974,19610727,   84,    0
  2358,108974,19610728,   36,    0
  2358,108974,19610729,   21,    0
  2358,108974,19610730,    0,    0
  2358,108974,19610731,    0,    0
  2358,108974,19610801,    0,    0
  2358,108974,19610802,  115,    0
  2358,108974,19610803,   85,    0
  2358,108974,19610804,    0,    0
  2358,108974,19610805,   96,    0
  2358,108974,19610806,   28,    0
  2358,108974,19610807,   74,    0
  2358,108974,19610808,    1,    0
  2358,108974,19610809,    0,    0
  2358,108974,19610810,    3,    0
  2358,108974,19610811,   24,    0
  2358,108974,19610812,    0,    0
  2358,108974,19610813,   15,    0
  2358,108974,19610814,   64,    0
  2358,108974,19610815,   40,    0
  2358,108974,19610816,  122,    0
  2358,108974,19610817,    9,    0
  2358,108974,19610818,   92,    0
  2358,108974,19610819,   59,    0
  2358,108974,19610820,   23,    0
  2358,108974,19610821,   52,    0
  2358,108974,19610822,   12,    0
  2358,108974,19610823,    0,    0
  2358,108974,19610824,   75,    0
  2358,108974,19610825,    0,    0
  2358,108974,19610826,    0,    0
  2358,108974,19610827,    0,    0
  2358,108974,19610828,    0,    0
  2358,108974,19610829,    0,    0
  2358,108974,19610830,    0,    0
  2358,108974,19610831,    3,    0
  2358,108974,19610901,    1,    0
  2358,108974,19610902,    0,    0
  2358,108974,19610903,    0,    0
  2358,108974,19610904,   77,    0
  2358,108974,19610905,   13,    0
  2358,108974,19610906,  170,    0
  2358,108974,19610907,  120,    0
  2358,108974,19610908,    6,    0
  2358,108974,19610909,    0,    0
  2358,108974,19610910,    3,    0
  2358,108974,19610911,   14,    0
  2358,108974,19610912,    0,    0
  2358,108974,19610913,  159,    0
  2358,108974,19610914,   55,    0
  2358,108974,19610915,    0,    0
  2358,108974,19610916,    0,    0
  2358,108974,19610917,    0,    0
  2358,108974,19610918,    0,    0
  2358,108974,19610919,    0,    0
  2358,108974,19610920,    4,    0
  2358,108974,19610921,    0,    0
  2358,108974,19610922,    0,    0
  2358,108974,19610923,    0,    0
  2358,108974,19610924,    1,    0
  2358,108974,19610925,    0,    0
  2358,108974,19610926,    1,    0
  2358,108974,19610927,    7,    0
  2358,108974,19610928,  178,    0
  2358,108974,19610929,    7,    0
  2358,108974,19610930,   16,    0
  2358,108974,19611001,    1,    0
  2358,108974,19611002,    6,    0
  2358,108974,19611003,   53,    0
  2358,108974,19611004,    0,    0
  2358,108974,19611005,    0,    0
  2358,108974,19611006,    0,    0
  2358,108974,19611007,    8,    0
  2358,108974,19611008,   53,    0
  2358,108974,19611009,    0,    0
  2358,108974,19611010,    0,    0
  2358,108974,19611011,    0,    0
  2358,108974,19611012,    0,    0
  2358,108974,19611013,    0,    0
  2358,108974,19611014,    0,    0
  2358,108974,19611015,    0,    0
  2358,108974,19611016,   50,    0
  2358,108974,19611017,  370,    0
  2358,108974,19611018,  147,    0
  2358,108974,19611019,   25,    0
  2358,108974,19611020,    0,    0
  2358,108974,19611021,    0,    0
  2358,108974,19611022,   81,    0
  2358,108974,19611023,   29,    0
  2358,108974,19611024,  293,    0
  2358,108974,19611025,    0,    0
  2358,108974,19611026,  110,    0
  2358,108974,19611027,    0,    0
  2358,108974,19611028,    2,    0
  2358,108974,19611029,   88,    0
  2358,108974,19611030,    0,    0
  2358,108974,19611031,   72,    0
  2358,108974,19611101,    2,    0
  2358,108974,19611102,   65,    0
  2358,108974,19611103,   75,    0
  2358,108974,19611104,   69,    0
  2358,108974,19611105,    4,    0
  2358,108974,19611106,    0,    0
  2358,108974,19611107,    9,    0
  2358,108974,19611108,   64,    0
  2358,108974,19611109,    9,    0
  2358,108974,19611110,   21,    0
  2358,108974,19611111,    0,    0
  2358,108974,19611112,    0,    0
  2358,108974,19611113,    0,    0
  2358,108974,19611114,    0,    0
  2358,108974,19611115,    0,    0
  2358,108974,19611116,   12,    0
  2358,108974,19611117,    0,    0
  2358,108974,19611118,    0,    0
  2358,108974,19611119,    0,    0
  2358,108974,19611120,    0,    0
  2358,108974,19611121,    0,    0
  2358,108974,19611122,    0,    0
  2358,108974,19611123,    8,    0
  2358,108974,19611124,    0,    0
  2358,108974,19611125,    0,    0
  2358,108974,19611126,   20,    0
  2358,108974,19611127,  182,    0
  2358,108974,19611128,   10,    0
  2358,108974,19611129,   43,    0
  2358,108974,19611130,  252,    0
  2358,108974,19611201,  246,    0
  2358,108974,19611202,   22,    0
  2358,108974,19611203,   12,    0
  2358,108974,19611204,  198,    0
  2358,108974,19611205,   30,    0
  2358,108974,19611206,   28,    0
  2358,108974,19611207,   24,    0
  2358,108974,19611208,    3,    0
  2358,108974,19611209,   56,    0
  2358,108974,19611210,  123,    0
  2358,108974,19611211,  179,    0
  2358,108974,19611212,    7,    0
  2358,108974,19611213,  152,    0
  2358,108974,19611214,    1,    0
  2358,108974,19611215,    0,    0
  2358,108974,19611216,    0,    0
  2358,108974,19611217,    0,    0
  2358,108974,19611218,    0,    0
  2358,108974,19611219,   10,    0
  2358,108974,19611220,    1,    0
  2358,108974,19611221,    7,    0
  2358,108974,19611222,    0,    0
  2358,108974,19611223,    0,    0
  2358,108974,19611224,    0,    0
  2358,108974,19611225,    0,    0
  2358,108974,19611226,    0,    0
  2358,108974,19611227,    0,    0
  2358,108974,19611228,    0,    0
  2358,108974,19611229,   37,    0
  2358,108974,19611230,   27,    0
  2358,108974,19611231,  227,    0
  2358,108974,19620101,    0,    0
  2358,108974,19620102,    0,    0
  2358,108974,19620103,    2,    0
  2358,108974,19620104,    0,    0
  2358,108974,19620105,    9,    0
  2358,108974,19620106,   37,    0
  2358,108974,19620107,    2,    0
  2358,108974,19620108,    3,    0
  2358,108974,19620109,   26,    0
  2358,108974,19620110,   62,    0
  2358,108974,19620111,   10,    0
  2358,108974,19620112,   23,    0
  2358,108974,19620113,   55,    0
  2358,108974,19620114,    0,    0
  2358,108974,19620115,    4,    0
  2358,108974,19620116,   39,    0
  2358,108974,19620117,    0,    0
  2358,108974,19620118,    0,    0
  2358,108974,19620119,   90,    0
  2358,108974,19620120,  118,    0
  2358,108974,19620121,  165,    0
  2358,108974,19620122,    3,    0
  2358,108974,19620123,   17,    0
  2358,108974,19620124,   13,    0
  2358,108974,19620125,    1,    0
  2358,108974,19620126,   15,    0
  2358,108974,19620127,    0,    0
  2358,108974,19620128,   12,    0
  2358,108974,19620129,    0,    0
  2358,108974,19620130,    0,    0
  2358,108974,19620131,   63,    0
  2358,108974,19620201,   17,    0
  2358,108974,19620202,    6,    0
  2358,108974,19620203,   14,    0
  2358,108974,19620204,  105,    0
  2358,108974,19620205,    0,    0
  2358,108974,19620206,   12,    0
  2358,108974,19620207,   34,    0
  2358,108974,19620208,    2,    0
  2358,108974,19620209,    0,    0
  2358,108974,19620210,   17,    0
  2358,108974,19620211,   23,    0
  2358,108974,19620212,   95,    0
  2358,108974,19620213,   93,    0
  2358,108974,19620214,   11,    0
  2358,108974,19620215,   72,    0
  2358,108974,19620216,   19,    0
  2358,108974,19620217,    8,    0
